code;product_name;alcohol_100g;brands;main_category;categories;address;manufacturing_places;image_front_url
3770007175045;Blonde Bisontine;5;Brasserie Artisanale Gangloff;Lager;Bière Blonde;France,Franche-Comté,Besançon;France;https://static.openfoodfacts.org/images/products/377/000/717/5045/front_fr.5.400.jpg
3770007175069;Rousse Bisontine;5;Brasserie Artisanale Gangloff;Bière de Garde;Bière Rousse;France,Franche-Comté,Besançon;France;https://static.openfoodfacts.org/images/products/377/000/717/5069/front_fr.8.400.jpg
3760109910026;Blanc Bec;4.7;BAPBAP;Wheat Beer;Bière Blanche;Paris, Île-de-France France;France;https://static.openfoodfacts.org/images/products/376/010/991/0026/front_fr.10.400.jpg
3760109910002;Originale;5.8;BAPBAP;Pale Ale;Bière Blonde;Paris, Île-de-France France;France;https://static.openfoodfacts.org/images/products/376/010/991/0002/front_fr.5.400.jpg
3760109910033;Vertigo;6;BAPBAP;IPA;Bière Blonde;Paris, Île-de-France France;France;https://static.openfoodfacts.org/images/products/376/010/991/0033/front_fr.5.400.jpg
3760174803056;Crécelle Au Miel;6.9;Brasserie Bos;Ale;Bière Aromatisée;Bourges,France;France;https://static.openfoodfacts.org/images/products/376/017/480/3056/front_fr.8.400.jpg
3760174803018;Crécelle Blanche;5.6;Brasserie Bos;Wheat Beer;Bière Blanche;Bourges,France;France;https://static.openfoodfacts.org/images/products/376/017/480/3018/front_fr.8.400.jpg
3760174803032;Crécelle Blonde Aux Épices;5.2;Brasserie Bos;Lager;Bière Blonde;Bourges,France;France;https://static.openfoodfacts.org/images/products/376/017/480/3032/front_fr.6.400.jpg
3272460120285;Ch'Ti Bière Ambrée;6.4;Brasserie Castelain;Bière de Garde;Bière Ambrée;Bénifontaine, Hauts-de-France France;France;https://static.openfoodfacts.org/images/products/327/246/012/0285/front_fr.8.400.jpg
3272460120230;Ch'Ti Blonde;6.4;Brasserie Castelain;Bière de Garde;Bière Blonde;Bénifontaine, Hauts-de-France France;France;https://static.openfoodfacts.org/images/products/327/246/012/0230/front_fr.18.400.jpg
5412983130028;Bon Secours;8;Brasserie Caulier;Lager;Bière Blonde;Péruwelz, Wallonie Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/298/313/0028/front_fr.6.400.jpg
5412983870023;Bon Secours Myrtille;6.4;Brasserie Caulier;Lager;Bière Aromatisée;Péruwelz, Wallonie Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/298/387/0023/front_fr.6.400.jpg
5412983280020;Paix Dieu;10;Brasserie Caulier;Lager;Bière Blonde;Péruwelz, Wallonie Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/298/328/0020/front_fr.9.400.jpg
3425230000236;Dramm Hud;7.5;Brasserie Coreff;Ale;Bière Blonde;Carhaix, Finistère France;France;https://static.openfoodfacts.org/images/products/342/523/000/0236/front_fr.9.400.jpg
875213000600;Petrus Aged Red;8.5;Brouwerij De Brabandere;Sour;Bière Rousse;Bavikhove, Vlaanderen Belgium;France;https://static.openfoodfacts.org/images/products/087/521/300/0600/front_fr.12.400.jpg
875213000044;Petrus Blonde;4.3;Brouwerij De Brabandere;Lager;Bière Blonde;Bavikhove, Vlaanderen Belgium;France;https://static.openfoodfacts.org/images/products/087/521/300/0044/front_fr.11.400.jpg
3770001887616;L'Eurélienne Ambrée Myrte;5;Brasserie de Chandres;Ale;Bière Ambrée;Sours, Centre-Val de Loire France;France;https://static.openfoodfacts.org/images/products/377/000/188/7616/front_fr.5.400.jpg
3770001887128;L'Eurélienne Blanche;5.5;Brasserie de Chandres;Wheat Beer;Bière Blanche;Sours, Centre-Val de Loire France;France;https://static.openfoodfacts.org/images/products/377/000/188/7128/front_fr.3.400.jpg
3770001887005;L'Eurélienne Blonde;6.5;Brasserie de Chandres;Bière de Garde;Bière Blonde;Sours, Centre-Val de Loire France;France;https://static.openfoodfacts.org/images/products/377/000/188/7005/front_en.3.400.jpg
3261570004523;G De Goudale;7.9;Brasserie de Gayant;Ale;Bière Blonde;Arques, Hauts-de-France France;France;https://static.openfoodfacts.org/images/products/326/157/000/4523/front_fr.3.400.jpg
3261570001577;La Démon;8.5;Brasserie de Gayant;Ale;Bière Blonde;Arques, Hauts-de-France France;France;https://static.openfoodfacts.org/images/products/326/157/000/1577/front_fr.5.400.jpg
3261570000044;La Goudale de Noël;7.2;Brasserie de Gayant;Bière de Garde;Bière Blonde;Arques, Hauts-de-France France;France;
3261570004196;La Goudale Ambrée;7.2;Brasserie de Gayant;Bière de Garde;Bière Ambrée;Arques, Hauts-de-France France;France;https://static.openfoodfacts.org/images/products/326/157/000/4196/front_fr.9.400.jpg
3261570003779;La Goudale De Printemps;6.8;Brasserie de Gayant;Bière de Garde;Bière Blonde;Arques, Hauts-de-France France;France;https://static.openfoodfacts.org/images/products/326/157/000/3779/front_fr.5.400.jpg
3261570004516;La Goudale Ipa;7.2;Brasserie de Gayant;IPA;Bière Blonde;Arques, Hauts-de-France France;France;https://static.openfoodfacts.org/images/products/326/157/000/4516/front_fr.4.400.jpg
3760104990191;L'Aveille;5;Brasserie de la Loire;Ale;Bière Blonde;France,Saint-Just-Saint-Rambert,Loire;France;https://static.openfoodfacts.org/images/products/376/010/499/0191/front_fr.6.400.jpg
3760104990276;La Gueule Noire;6;Brasserie de la Loire;Stout;Bière Brune;France,Saint-Just-Saint-Rambert,Loire;France;https://static.openfoodfacts.org/images/products/376/010/499/0276/front_fr.6.400.jpg
3760104990238;La Pampille;6.5;Brasserie de la Loire;Ale;Bière Aromatisée;France,Saint-Just-Saint-Rambert,Loire;France;https://static.openfoodfacts.org/images/products/376/010/499/0238/front_fr.6.400.jpg
3760104990245;La Ramberte;4.4;Brasserie de la Loire;Wheat Beer;Bière Aromatisée;France,Saint-Just-Saint-Rambert,Loire;France;https://static.openfoodfacts.org/images/products/376/010/499/0245/front_fr.6.400.jpg
3760104990115;Saint-Côme;5.5;Brasserie de la Loire;Ale;Bière Blonde;France,Saint-Just-Saint-Rambert,Loire;France;https://static.openfoodfacts.org/images/products/376/010/499/0115/front_fr.15.400.jpg
3770006600227;S Comme Sacastagne;5.2;Brasserie de la Seillonne;Ale;Bière Aromatisée;Mons,Haute-Garonne,France;France;https://static.openfoodfacts.org/images/products/377/000/660/0227/front_fr.9.400.jpg
3770006600166;S Comme Sale Gosse;6;Brasserie de la Seillonne;IPA;Bière Blonde;Mons,Haute-Garonne,France;France;https://static.openfoodfacts.org/images/products/377/000/660/0166/front_fr.11.400.jpg
3770006600005;S Comme Sauvageonne;6;Brasserie de la Seillonne;Ale;Bière Ambrée;Mons,Haute-Garonne,France;France;https://static.openfoodfacts.org/images/products/377/000/660/0005/front_fr.11.400.jpg
3770006600203;S Comme Starlette;5;Brasserie de la Seillonne;Ale;Bière Blonde;Mons,Haute-Garonne,France;France;https://static.openfoodfacts.org/images/products/377/000/660/0203/front_fr.8.400.jpg
3770006600142;S Comme Striple Tease;8.4;Brasserie de la Seillonne;Lager;Bière Blonde;Mons,Haute-Garonne,France;France;https://static.openfoodfacts.org/images/products/377/000/660/0142/front_fr.3.400.jpg
5425029020054;Brusseleir Zwet;8;Brasserie de la Senne;IPA;Bière Brune;Brussels, Belgium;France;https://static.openfoodfacts.org/images/products/542/502/902/0054/front_fr.7.400.jpg
5425029020030;Jambe-De-Bois;8;Brasserie de la Senne;Lager;Bière Blonde;Brussels, Belgium;France;https://static.openfoodfacts.org/images/products/542/502/902/0030/front_fr.8.400.jpg
3324020008752;3 Monts Grande Réserve;9.5;3 Monts;Bière de Garde;Bière Blonde;121 Route de la Chapelle, 59114 Saint-Sylvestre-Cappel, France;France;
3324020004334;Gavroche;8.5;3 Monts;Bière de Garde;Bière Blonde;121 Route de la Chapelle, 59114 Saint-Sylvestre-Cappel, France;France;
88009300543;Tabu De Vodka;5.5;Brasserie de Tahiti;Lager;Bière Aromatisée;Papeete, Tahiti French Polynesia;Tahiti;https://static.openfoodfacts.org/images/products/008/800/930/0543/front_fr.12.400.jpg
88009900446;Triple Red Mo’O;7;Brasserie de Tahiti;Ale;Bière Rousse;Papeete, Tahiti French Polynesia;Tahiti;https://static.openfoodfacts.org/images/products/008/800/990/0446/front_fr.5.400.jpg
3760222500401;Ambré Bio De Vezelay;5.6;Brasserie de Vezelay;Ale;Bière Ambrée;Saint-Père, Yonne France;France;https://static.openfoodfacts.org/images/products/376/022/250/0401/front_fr.7.400.jpg
3760222500012;Blonde Bio De Vezelay;4.6;Brasserie de Vezelay;Ale;Bière Blonde;Saint-Père, Yonne France;France;
3760222500210;Brune Bio De Vezelay;5.5;Brasserie de Vezelay;Stout;Bière Brune;Saint-Père, Yonne France;France;https://static.openfoodfacts.org/images/products/376/022/250/0210/front_fr.5.400.jpg
3760222500104;Blanche Bio De Vézelay;4.4;Brasserie de Vezelay;Wheat Beer;Bière Blanche;Saint-Père, Yonne France;France;https://static.openfoodfacts.org/images/products/376/022/250/0104/front_fr.8.400.jpg
3760222500074;Dark Lager;4.2;Brasserie de Vezelay;Lager;Bière Brune;Saint-Père, Yonne France;France;https://static.openfoodfacts.org/images/products/376/022/250/0074/front_fr.8.400.jpg
3760222503488;Ginger Beer Bio;4.4;Brasserie de Vezelay;Lager;Bière Aromatisée;Saint-Père, Yonne France;France;https://static.openfoodfacts.org/images/products/376/022/250/3488/front_fr.10.400.jpg
3760288600022;Lyon Ceylan;6;Brasserie Demi-Lune;IPA;Bière Blonde;Tassin-la-Demi-Lune, Auvergne-Rhône-Alpes France;France;https://static.openfoodfacts.org/images/products/376/028/860/0022/front_fr.6.400.jpg
3760288600299;Two Beers Are Not Too Much Beer;4.9;Brasserie Demi-Lune;Ale;Bière Blonde;Tassin-la-Demi-Lune, Auvergne-Rhône-Alpes France;France;https://static.openfoodfacts.org/images/products/376/028/860/0299/front_fr.6.400.jpg
3217690036395;Aiguille Blanche;5;Brasserie des Cimes;Wheat Beer;Bière Blanche;Aix les Bains, Savoie France;France;https://static.openfoodfacts.org/images/products/321/769/003/6395/front_fr.5.400.jpg
3760027050569;Cime;5.2;Brasserie des Cimes;Ale;Bière Blonde;Aix les Bains, Savoie France;France;https://static.openfoodfacts.org/images/products/376/002/705/0569/front_fr.5.400.jpg
3760027050804;L'Abominable;6;Brasserie des Cimes;Stout;Bière Brune;Aix les Bains, Savoie France;France;https://static.openfoodfacts.org/images/products/376/002/705/0804/front_fr.5.400.jpg
3760027050422;La Mousse À La Framboise;5.2;Brasserie des Cimes;Lager;Bière Aromatisée;Aix les Bains, Savoie France;France;https://static.openfoodfacts.org/images/products/376/002/705/0422/front_fr.5.400.jpg
3760027050385;La Mousse Au Génépi;5.2;Brasserie des Cimes;Lager;Bière Aromatisée;Aix les Bains, Savoie France;France;https://static.openfoodfacts.org/images/products/376/002/705/0385/front_fr.10.400.jpg
3760027050743;La Mousse Violette;5.2;Brasserie des Cimes;Lager;Bière Aromatisée;Aix les Bains, Savoie France;France;https://static.openfoodfacts.org/images/products/376/002/705/0743/front_fr.5.400.jpg
3760027050217;Piste Noire;5.9;Brasserie des Cimes;Lager;Bière Ambrée;Aix les Bains, Savoie France;France;https://static.openfoodfacts.org/images/products/376/002/705/0217/front_fr.6.400.jpg
3760078840096;Blanche De Sassenage;4.3;Brasserie des Cuves;Wheat Beer;Bière Blanche;Sassenage, Isère France;France;https://static.openfoodfacts.org/images/products/376/007/884/0096/front_fr.6.400.jpg
3760078840218;Happy'A !;5.8;Brasserie des Cuves;IPA;Bière Blonde;Sassenage, Isère France;France;https://static.openfoodfacts.org/images/products/376/007/884/0218/front_fr.6.400.jpg
3760078840157;Happy'N Bière De Noël;7;Brasserie des Cuves;Ale;Bière Aromatisée;Sassenage, Isère France;France;https://static.openfoodfacts.org/images/products/376/007/884/0157/front_fr.6.400.jpg
3760078840294;La Frise;6.8;Brasserie des Cuves;Ale;Bière Blonde;Sassenage, Isère France;France;https://static.openfoodfacts.org/images/products/376/007/884/0294/front_fr.6.400.jpg
3760078840065;Rousse De Sassenage;5.2;Brasserie des Cuves;Ale;Bière Rousse;Sassenage, Isère France;France;https://static.openfoodfacts.org/images/products/376/007/884/0065/front_fr.6.400.jpg
5425032451715;Super Des Fagnes;7.5;Brasserie des Fagnes;Ale;Bière Blonde;Mariembourg, Wallonie Belgium;France;https://static.openfoodfacts.org/images/products/542/503/245/1715/front_fr.6.400.jpg
5425032454211;Super Des Fagnes Scotch;7.5;Brasserie des Fagnes;Stout;Bière Brune;Mariembourg, Wallonie Belgium;France;https://static.openfoodfacts.org/images/products/542/503/245/4211/front_fr.4.400.jpg
3760281010163;Frappadingue;8.9;Brasserie des Garrigues;IPA;Bière Blonde;Sommières, Gard France;France;https://static.openfoodfacts.org/images/products/376/028/101/0163/front_fr.7.400.jpg
2000000007989;Nuit De Goguette;4.2;Brasserie des Garrigues;Stout;Bière Brune;Sommières, Gard France;France;https://static.openfoodfacts.org/images/products/200/000/000/7989/front_fr.7.400.jpg
3572860001437;Bellerose;6.5;Brasserie des Sources;Ale;Bière Blonde;Saint-Amand-les-Eaux, Nord France;France;https://static.openfoodfacts.org/images/products/357/286/000/1437/front_en.3.400.jpg
3572860001925;Cellar Series;9.5;Brasserie des Sources;Ale;Bière Brune;Saint-Amand-les-Eaux, Nord France;France;https://static.openfoodfacts.org/images/products/357/286/000/1925/front_fr.6.400.jpg
3572860001727;Estaminet Triple;7;Brasserie des Sources;Lager;Bière Blonde;Saint-Amand-les-Eaux, Nord France;France;https://static.openfoodfacts.org/images/products/357/286/000/1727/front_fr.7.400.jpg
3572860002243;Vieux Lille Cerise Rouge;8.5;Brasserie des Sources;Lager;Bière Aromatisée;Saint-Amand-les-Eaux, Nord France;France;https://static.openfoodfacts.org/images/products/357/286/000/2243/front_en.10.400.jpg
689076126687;Corne Du Diable;6.5;Brasserie Dieu du Ciel!;IPA;Bière Blonde;St-Jérôme, QC Canada;Canada;https://static.openfoodfacts.org/images/products/068/907/612/6687/front_fr.7.400.jpg
643485956426;Disco Soleil;6.5;Brasserie Dieu du Ciel!;American Pale Ale;Bière Blonde;St-Jérôme, QC Canada;Canada;https://static.openfoodfacts.org/images/products/064/348/595/6426/front_fr.5.400.jpg
643485956433;Grande Noirceur;9;Brasserie Dieu du Ciel!;Stout;Bière Brune;St-Jérôme, QC Canada;Canada;https://static.openfoodfacts.org/images/products/064/348/595/6433/front_fr.5.400.jpg
643485956396;Aphrodite;6.5;Brasserie Dieu du Ciel!;Stout;Bière Brune;St-Jérôme, QC Canada;Canada;https://static.openfoodfacts.org/images/products/064/348/595/6396/front_fr.5.400.jpg
643485956402;Blanche Du Paradis;5.5;Brasserie Dieu du Ciel!;Wheat Beer;Bière Blanche;St-Jérôme, QC Canada;Canada;https://static.openfoodfacts.org/images/products/064/348/595/6402/front_fr.5.400.jpg
643485956723;Équinoxe Du Printemps;9.1;Brasserie Dieu du Ciel!;Stout;Bière Aromatisée;St-Jérôme, QC Canada;Canada;https://static.openfoodfacts.org/images/products/064/348/595/6723/front_fr.5.400.jpg
689076126281;Route Des Épices;5.3;Brasserie Dieu du Ciel!;Ale;Bière Aromatisée;St-Jérôme, QC Canada;Canada;https://static.openfoodfacts.org/images/products/068/907/612/6281/front_fr.5.400.jpg
643485956464;Solstice D'Été;5.9;Brasserie Dieu du Ciel!;Sour;Bière Aromatisée;St-Jérôme, QC Canada;Canada;https://static.openfoodfacts.org/images/products/064/348/595/6464/front_fr.5.400.jpg
3760245820074;Funky Ipa;6.2;Brasserie Distrikt;IPA;Bière Blonde;47 Boulevard Paul Barre, 78580 Maule, France;France;https://static.openfoodfacts.org/images/products/376/024/582/0074/front_fr.5.400.jpg
3760245820067;Groovy Pale Ale;5.1;Brasserie Distrikt;Pale Ale;Bière Blonde;47 Boulevard Paul Barre, 78580 Maule, France;France;https://static.openfoodfacts.org/images/products/376/024/582/0067/front_fr.6.400.jpg
5411633330054;Blanche De Namur;4.5;Brasserie du Bocq;Wheat Beer;Bière Blanche;Purnode, Wallonie Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/163/333/0054/front_fr.20.400.jpg
5411633150027;Feuilletés;11;Brasserie du Bocq;Ale;Bière Aromatisée;Purnode, Wallonie Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/163/315/0027/front_fr.9.400.jpg
5411633330030;Saison 1858;6.4;Brasserie du Bocq;Ale;Bière Blonde;Purnode, Wallonie Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/163/333/0030/front_fr.9.400.jpg
3760035200062;L'Ambrée;7;Brasserie du Bouffay;Ale;Bière Ambrée;Carquefou, Pays-de-la-Loire France;France;https://static.openfoodfacts.org/images/products/376/003/520/0062/front_fr.5.400.jpg
3760035201007;L'Orge Du Bouffay;5.5;Brasserie du Bouffay;Bière de Garde;Bière Blonde;Carquefou, Pays-de-la-Loire France;France;https://static.openfoodfacts.org/images/products/376/003/520/1007/front_fr.9.400.jpg
3760035200024;La Blanche;5;Brasserie du Bouffay;Wheat Beer;Bière Blanche;Carquefou, Pays-de-la-Loire France;France;
3760035200048;La Blonde;6;Brasserie du Bouffay;Bière de Garde;Bière Blonde;Carquefou, Pays-de-la-Loire France;France;https://static.openfoodfacts.org/images/products/376/003/520/0048/front_fr.9.400.jpg
3760035200079;La Braise;8;Brasserie du Bouffay;Bière de Garde;Bière Brune;Carquefou, Pays-de-la-Loire France;France;https://static.openfoodfacts.org/images/products/376/003/520/0079/front_fr.6.400.jpg
3760035201281;La Titan;6;Brasserie du Bouffay;Bière de Garde;Bière Blonde;Carquefou, Pays-de-la-Loire France;France;https://static.openfoodfacts.org/images/products/376/003/520/1281/front_fr.13.400.jpg
3760035201113;La Triple;8.2;Brasserie du Bouffay;Ale;Bière Ambrée;Carquefou, Pays-de-la-Loire France;France;https://static.openfoodfacts.org/images/products/376/003/520/1113/front_fr.6.400.jpg
3760127850045;Chènevière;5.5;Brasserie du Chardon;Ale;Bière Blonde;Crolles, Isère France;France;https://static.openfoodfacts.org/images/products/376/012/785/0045/front_fr.9.400.jpg
3760127850069;Grande Chantourne;5.5;Brasserie du Chardon;Ale;Bière Ambrée;Crolles, Isère France;France;https://static.openfoodfacts.org/images/products/376/012/785/0069/front_fr.9.400.jpg
3760023241091;La Blanche;4.7;Brasserie du Mont Blanc;Wheat Beer;Bière Blanche;La Motte-Servolex, Auvergne-Rhône-Alpes France;France;
3760023241015;La Blonde;5.8;Brasserie du Mont Blanc;Ale;Bière Blonde;La Motte-Servolex, Auvergne-Rhône-Alpes France;France;https://static.openfoodfacts.org/images/products/376/002/324/1015/front_fr.9.400.jpg
3760023241183;La Rousse;6.5;Brasserie du Mont Blanc;Ale;Bière Rousse;La Motte-Servolex, Auvergne-Rhône-Alpes France;France;https://static.openfoodfacts.org/images/products/376/002/324/1183/front_fr.7.400.jpg
3760023243118;La Triple;6.7;Brasserie du Mont Blanc;Bière de Garde;Bière Aromatisée;La Motte-Servolex, Auvergne-Rhône-Alpes France;France;https://static.openfoodfacts.org/images/products/376/002/324/3118/front_fr.5.400.jpg
3760023241039;La Blonde;5.8;Brasserie du Mont-Blanc;Lager;Bière Blonde;La Motte-Servolex, Auvergne-Rhône-Alpes France;France;https://static.openfoodfacts.org/images/products/376/002/324/1039/front_fr.8.400.jpg
3760023250413;La Myrtille;5.8;Brasserie du Mont-Blanc;Lager;Bière Aromatisée;La Motte-Servolex, Auvergne-Rhône-Alpes France;France;https://static.openfoodfacts.org/images/products/376/002/325/0413/front_fr.11.400.jpg
3760023241107;La Rousse;6.5;Brasserie du Mont-Blanc;Ale;Bière Rousse;La Motte-Servolex, Auvergne-Rhône-Alpes France;France;https://static.openfoodfacts.org/images/products/376/002/324/1107/front_fr.7.400.jpg
3760023242012;La Verte Au Génépi;5.9;Brasserie du Mont-Blanc;Ale;Bière Aromatisée;La Motte-Servolex, Auvergne-Rhône-Alpes France;France;https://static.openfoodfacts.org/images/products/376/002/324/2012/front_en.13.400.jpg
3770000661170;Anostéké Blonde;8;Brasserie du Pays Flamand;Ale;Bière Blonde;Blaringhem, Nord France;France;https://static.openfoodfacts.org/images/products/377/000/066/1170/front_fr.6.400.jpg
3770000661217;Anostéké Brune;8.5;Brasserie du Pays Flamand;Stout;Bière Brune;Blaringhem, Nord France;France;https://static.openfoodfacts.org/images/products/377/000/066/1217/front_fr.8.400.jpg
